,county_base_geoId,county_similar_geoId,score,countyname_base,countyname_similar
37,0500000US06001,0500000US06113,0.1759114676865402,Alameda County,Yolo County
38,0500000US06001,0500000US06115,0.23523412678930547,Alameda County,Yuba County
39,0500000US06007,0500000US06001,0.30739512596933766,Butte County,Alameda County
40,0500000US06007,0500000US06013,0.19089059340297027,Butte County,Contra Costa County
41,0500000US06007,0500000US06017,0.05553751680876944,Butte County,El Dorado County
42,0500000US06007,0500000US06019,0.2637991859918031,Butte County,Fresno County
43,0500000US06007,0500000US06023,0.03476702567727935,Butte County,Humboldt County
44,0500000US06007,0500000US06025,0.22971751297241563,Butte County,Imperial County
45,0500000US06007,0500000US06029,0.11732077849238866,Butte County,Kern County
46,0500000US06007,0500000US06031,0.1289490522320979,Butte County,Kings County
47,0500000US06007,0500000US06033,0.08886276710423353,Butte County,Lake County
48,0500000US06007,0500000US06037,0.2600683952610425,Butte County,Los Angeles County
49,0500000US06007,0500000US06039,0.09673444894378895,Butte County,Madera County
50,0500000US06007,0500000US06041,0.09114869761895814,Butte County,Marin County
51,0500000US06007,0500000US06045,0.0775467356281634,Butte County,Mendocino County
52,0500000US06007,0500000US06047,0.16212141854942422,Butte County,Merced County
53,0500000US06007,0500000US06053,0.1353346985922367,Butte County,Monterey County
54,0500000US06007,0500000US06055,0.057379476888001525,Butte County,Napa County
55,0500000US06007,0500000US06057,0.09169926863258314,Butte County,Nevada County
56,0500000US06007,0500000US06059,0.20612311595318006,Butte County,Orange County
57,0500000US06007,0500000US06061,0.03340430268340212,Butte County,Placer County
58,0500000US06007,0500000US06065,0.1842746133544742,Butte County,Riverside County
59,0500000US06007,0500000US06067,0.21555834301093482,Butte County,Sacramento County
60,0500000US06007,0500000US06071,0.2128000754396106,Butte County,San Bernardino County
61,0500000US06007,0500000US06073,0.13230678465862541,Butte County,San Diego County
62,0500000US06007,0500000US06075,0.29662368720883575,Butte County,San Francisco County
63,0500000US06007,0500000US06077,0.20168917297812194,Butte County,San Joaquin County
64,0500000US06007,0500000US06079,0.044193034568358026,Butte County,San Luis Obispo County
65,0500000US06007,0500000US06081,0.23673486223210047,Butte County,San Mateo County
66,0500000US06007,0500000US06083,0.11590506517641698,Butte County,Santa Barbara County
67,0500000US06007,0500000US06085,0.2887299118401006,Butte County,Santa Clara County
68,0500000US06007,0500000US06087,0.07274577740139557,Butte County,Santa Cruz County
69,0500000US06007,0500000US06089,0.04356664868408986,Butte County,Shasta County
70,0500000US06007,0500000US06095,0.2583084766513016,Butte County,Solano County
71,0500000US06007,0500000US06097,0.07408140904358183,Butte County,Sonoma County
72,0500000US06007,0500000US06099,0.09065717229395268,Butte County,Stanislaus County
73,0500000US06007,0500000US06101,0.16648561559705524,Butte County,Sutter County
74,0500000US06007,0500000US06107,0.09560172109122282,Butte County,Tulare County
75,0500000US06007,0500000US06111,0.10783531597752206,Butte County,Ventura County
76,0500000US06007,0500000US06113,0.17449922936099843,Butte County,Yolo County
77,0500000US06007,0500000US06115,0.13819382271098105,Butte County,Yuba County
78,0500000US06013,0500000US06001,0.12417440345835146,Contra Costa County,Alameda County
79,0500000US06013,0500000US06007,0.19089059340297027,Contra Costa County,Butte County
80,0500000US06013,0500000US06017,0.22403817473922435,Contra Costa County,El Dorado County
81,0500000US06013,0500000US06019,0.19207645850809646,Contra Costa County,Fresno County
82,0500000US06013,0500000US06023,0.22140079721856107,Contra Costa County,Humboldt County
83,0500000US06013,0500000US06025,0.26187998409744134,Contra Costa County,Imperial County
84,0500000US06013,0500000US06029,0.15205965442920008,Contra Costa County,Kern County
85,0500000US06013,0500000US06031,0.16094520228007664,Contra Costa County,Kings County
86,0500000US06013,0500000US06033,0.2324905974259729,Contra Costa County,Lake County
87,0500000US06013,0500000US06037,0.1374394980651107,Contra Costa County,Los Angeles County
88,0500000US06013,0500000US06039,0.21252619126781414,Contra Costa County,Madera County
89,0500000US06013,0500000US06041,0.1444069733498992,Contra Costa County,Marin County
90,0500000US06013,0500000US06045,0.2320763991988393,Contra Costa County,Mendocino County
91,0500000US06013,0500000US06047,0.15390777679498083,Contra Costa County,Merced County
92,0500000US06013,0500000US06053,0.15015358122853298,Contra Costa County,Monterey County
93,0500000US06013,0500000US06055,0.15779482042078374,Contra Costa County,Napa County
94,0500000US06013,0500000US06057,0.27020980708790937,Contra Costa County,Nevada County
95,0500000US06013,0500000US06059,0.1388000253137601,Contra Costa County,Orange County
96,0500000US06013,0500000US06061,0.18400728159816673,Contra Costa County,Placer County
97,0500000US06013,0500000US06065,0.14618820713977268,Contra Costa County,Riverside County
98,0500000US06013,0500000US06067,0.03491382831293068,Contra Costa County,Sacramento County
99,0500000US06013,0500000US06071,0.14553810270363682,Contra Costa County,San Bernardino County
100,0500000US06013,0500000US06073,0.06753043580320123,Contra Costa County,San Diego County
101,0500000US06013,0500000US06075,0.14828404946423368,Contra Costa County,San Francisco County
102,0500000US06013,0500000US06077,0.04539197933636639,Contra Costa County,San Joaquin County
103,0500000US06013,0500000US06079,0.18457166915292197,Contra Costa County,San Luis Obispo County
104,0500000US06013,0500000US06081,0.12451119666779341,Contra Costa County,San Mateo County
105,0500000US06013,0500000US06083,0.17252217770724118,Contra Costa County,Santa Barbara County
106,0500000US06013,0500000US06085,0.16446303775648588,Contra Costa County,Santa Clara County
107,0500000US06013,0500000US06087,0.19165285023708922,Contra Costa County,Santa Cruz County
108,0500000US06013,0500000US06089,0.22978438468926654,Contra Costa County,Shasta County
109,0500000US06013,0500000US06095,0.08022854823197838,Contra Costa County,Solano County
110,0500000US06013,0500000US06097,0.18312618538043635,Contra Costa County,Sonoma County
111,0500000US06013,0500000US06099,0.14346523457225827,Contra Costa County,Stanislaus County
112,0500000US06013,0500000US06101,0.08939210847773707,Contra Costa County,Sutter County
113,0500000US06013,0500000US06107,0.20152505515069769,Contra Costa County,Tulare County
114,0500000US06013,0500000US06111,0.15265322831905045,Contra Costa County,Ventura County
115,0500000US06013,0500000US06113,0.0996708724940133,Contra Costa County,Yolo County
116,0500000US06013,0500000US06115,0.13670662889551544,Contra Costa County,Yuba County
117,0500000US06017,0500000US06001,0.33518143466981615,El Dorado County,Alameda County
118,0500000US06017,0500000US06007,0.05553751680876944,El Dorado County,Butte County
119,0500000US06017,0500000US06013,0.22403817473922435,El Dorado County,Contra Costa County
120,0500000US06017,0500000US06019,0.2800630785484554,El Dorado County,Fresno County
121,0500000US06017,0500000US06023,0.0568605868884562,El Dorado County,Humboldt County
122,0500000US06017,0500000US06025,0.23215823729098334,El Dorado County,Imperial County
123,0500000US06017,0500000US06029,0.14505628270441312,El Dorado County,Kern County
124,0500000US06017,0500000US06031,0.14651548571532763,El Dorado County,Kings County
125,0500000US06017,0500000US06033,0.09796792362968514,El Dorado County,Lake County
126,0500000US06017,0500000US06037,0.2820303423526592,El Dorado County,Los Angeles County
127,0500000US06017,0500000US06039,0.09948689084276678,El Dorado County,Madera County
128,0500000US06017,0500000US06041,0.11348194418633967,El Dorado County,Marin County
129,0500000US06017,0500000US06045,0.0765062537670897,El Dorado County,Mendocino County
130,0500000US06017,0500000US06047,0.180699944402864,El Dorado County,Merced County
131,0500000US06017,0500000US06053,0.15626425767846153,El Dorado County,Monterey County
132,0500000US06017,0500000US06055,0.07927528472437738,El Dorado County,Napa County
133,0500000US06017,0500000US06057,0.05789258683160452,El Dorado County,Nevada County
134,0500000US06017,0500000US06059,0.21815265666786313,El Dorado County,Orange County
135,0500000US06017,0500000US06061,0.06022881997013018,El Dorado County,Placer County
136,0500000US06017,0500000US06065,0.20865493810401217,El Dorado County,Riverside County
137,0500000US06017,0500000US06067,0.24988446858343508,El Dorado County,Sacramento County
138,0500000US06017,0500000US06071,0.23808696359407908,El Dorado County,San Bernardino County
139,0500000US06017,0500000US06073,0.1652939575282111,El Dorado County,San Diego County
140,0500000US06017,0500000US06075,0.3182305886259585,El Dorado County,San Francisco County
141,0500000US06017,0500000US06077,0.23158923519144634,El Dorado County,San Joaquin County
142,0500000US06017,0500000US06079,0.06503496449898419,El Dorado County,San Luis Obispo County
143,0500000US06017,0500000US06081,0.2571494947466974,El Dorado County,San Mateo County
144,0500000US06017,0500000US06083,0.13353767124446767,El Dorado County,Santa Barbara County
145,0500000US06017,0500000US06085,0.30480048966901074,El Dorado County,Santa Clara County
146,0500000US06017,0500000US06087,0.07530205562622373,El Dorado County,Santa Cruz County
147,0500000US06017,0500000US06089,0.04931631268201388,El Dorado County,Shasta County
148,0500000US06017,0500000US06095,0.29062430606057243,El Dorado County,Solano County
149,0500000US06017,0500000US06097,0.09051178595561184,El Dorado County,Sonoma County
150,0500000US06017,0500000US06099,0.1233849976752072,El Dorado County,Stanislaus County
151,0500000US06017,0500000US06101,0.18966009350707147,El Dorado County,Sutter County
152,0500000US06017,0500000US06107,0.09546941919352266,El Dorado County,Tulare County
153,0500000US06017,0500000US06111,0.12365789355271338,El Dorado County,Ventura County
154,0500000US06017,0500000US06113,0.1968972400377245,El Dorado County,Yolo County
155,0500000US06017,0500000US06115,0.1610653776256422,El Dorado County,Yuba County
156,0500000US06019,0500000US06001,0.22783649905244585,Fresno County,Alameda County
157,0500000US06019,0500000US06007,0.2637991859918031,Fresno County,Butte County
158,0500000US06019,0500000US06013,0.19207645850809646,Fresno County,Contra Costa County
159,0500000US06019,0500000US06017,0.2800630785484554,Fresno County,El Dorado County
160,0500000US06019,0500000US06023,0.2863879883461742,Fresno County,Humboldt County
161,0500000US06019,0500000US06025,0.1496952406704536,Fresno County,Imperial County
162,0500000US06019,0500000US06029,0.17380001024739805,Fresno County,Kern County
163,0500000US06019,0500000US06031,0.18314375134570274,Fresno County,Kings County
164,0500000US06019,0500000US06033,0.2495636632714493,Fresno County,Lake County
165,0500000US06019,0500000US06037,0.07430408467345027,Fresno County,Los Angeles County
166,0500000US06019,0500000US06039,0.22794641372447252,Fresno County,Madera County
167,0500000US06019,0500000US06041,0.17900681904648122,Fresno County,Marin County
168,0500000US06019,0500000US06045,0.252730905487679,Fresno County,Mendocino County
169,0500000US06019,0500000US06047,0.10856323397843193,Fresno County,Merced County
170,0500000US06019,0500000US06053,0.13759216246441897,Fresno County,Monterey County
171,0500000US06019,0500000US06055,0.22137993514992102,Fresno County,Napa County
172,0500000US06019,0500000US06057,0.31545940090412655,Fresno County,Nevada County
173,0500000US06019,0500000US06059,0.1512530127445739,Fresno County,Orange County
174,0500000US06019,0500000US06061,0.26528642774325084,Fresno County,Placer County
175,0500000US06019,0500000US06065,0.09895946815396063,Fresno County,Riverside County
176,0500000US06019,0500000US06067,0.1886837157814962,Fresno County,Sacramento County
177,0500000US06019,0500000US06071,0.09104389478633386,Fresno County,San Bernardino County
178,0500000US06019,0500000US06073,0.18048032476509876,Fresno County,San Diego County
179,0500000US06019,0500000US06075,0.25986365314569115,Fresno County,San Francisco County
180,0500000US06019,0500000US06077,0.15149300336027707,Fresno County,San Joaquin County
181,0500000US06019,0500000US06079,0.23316895966532855,Fresno County,San Luis Obispo County
182,0500000US06019,0500000US06081,0.2198096849754182,Fresno County,San Mateo County
183,0500000US06019,0500000US06083,0.16406628934418643,Fresno County,Santa Barbara County
184,0500000US06019,0500000US06085,0.2339850423461607,Fresno County,Santa Clara County
185,0500000US06019,0500000US06087,0.21511790918680834,Fresno County,Santa Cruz County
186,0500000US06019,0500000US06089,0.2963341771144654,Fresno County,Shasta County
187,0500000US06019,0500000US06095,0.18544782536375848,Fresno County,Solano County
188,0500000US06019,0500000US06097,0.20614439252028402,Fresno County,Sonoma County
189,0500000US06019,0500000US06099,0.18546521110371034,Fresno County,Stanislaus County
190,0500000US06019,0500000US06101,0.15886068087984537,Fresno County,Sutter County
191,0500000US06019,0500000US06107,0.2034019961456535,Fresno County,Tulare County
192,0500000US06019,0500000US06111,0.16853603587220062,Fresno County,Ventura County
193,0500000US06019,0500000US06113,0.1458095119650528,Fresno County,Yolo County
194,0500000US06019,0500000US06115,0.13155542498311865,Fresno County,Yuba County
195,0500000US06023,0500000US06001,0.33644231017744997,Humboldt County,Alameda County
196,0500000US06023,0500000US06007,0.03476702567727935,Humboldt County,Butte County
197,0500000US06023,0500000US06013,0.22140079721856107,Humboldt County,Contra Costa County
198,0500000US06023,0500000US06017,0.0568605868884562,Humboldt County,El Dorado County
199,0500000US06023,0500000US06019,0.2863879883461742,Humboldt County,Fresno County
200,0500000US06023,0500000US06025,0.23829508262068594,Humboldt County,Imperial County
201,0500000US06023,0500000US06029,0.13825888372266365,Humboldt County,Kern County
202,0500000US06023,0500000US06031,0.15006820140459529,Humboldt County,Kings County
203,0500000US06023,0500000US06033,0.08085448009063706,Humboldt County,Lake County
204,0500000US06023,0500000US06037,0.28744329438705185,Humboldt County,Los Angeles County
205,0500000US06023,0500000US06039,0.10362366785551294,Humboldt County,Madera County
206,0500000US06023,0500000US06041,0.11800386336698532,Humboldt County,Marin County
207,0500000US06023,0500000US06045,0.07014656654299885,Humboldt County,Mendocino County
208,0500000US06023,0500000US06047,0.18408535244773674,Humboldt County,Merced County
209,0500000US06023,0500000US06053,0.15705280307677902,Humboldt County,Monterey County
210,0500000US06023,0500000US06055,0.08652255732651908,Humboldt County,Napa County
211,0500000US06023,0500000US06057,0.06932849253461985,Humboldt County,Nevada County
212,0500000US06023,0500000US06059,0.23257556559183,Humboldt County,Orange County
213,0500000US06023,0500000US06061,0.05629412700015026,Humboldt County,Placer County
214,0500000US06023,0500000US06065,0.20658696561158985,Humboldt County,Riverside County
215,0500000US06023,0500000US06067,0.2445461616961926,Humboldt County,Sacramento County
216,0500000US06023,0500000US06071,0.23593372876737487,Humboldt County,San Bernardino County
217,0500000US06023,0500000US06073,0.16367693328840685,Humboldt County,San Diego County
218,0500000US06023,0500000US06075,0.3248843603246658,Humboldt County,San Francisco County
219,0500000US06023,0500000US06077,0.2317867776628811,Humboldt County,San Joaquin County
220,0500000US06023,0500000US06079,0.06492706921030601,Humboldt County,San Luis Obispo County
221,0500000US06023,0500000US06081,0.26355788558926374,Humboldt County,San Mateo County
222,0500000US06023,0500000US06083,0.13307258835581418,Humboldt County,Santa Barbara County
223,0500000US06023,0500000US06085,0.3158430746085545,Humboldt County,Santa Clara County
224,0500000US06023,0500000US06087,0.08836433741607687,Humboldt County,Santa Cruz County
225,0500000US06023,0500000US06089,0.024882310843705967,Humboldt County,Shasta County
226,0500000US06023,0500000US06095,0.2866546274324775,Humboldt County,Solano County
227,0500000US06023,0500000US06097,0.08971767325864777,Humboldt County,Sonoma County
228,0500000US06023,0500000US06099,0.11349448013909932,Humboldt County,Stanislaus County
229,0500000US06023,0500000US06101,0.19584518972331988,Humboldt County,Sutter County
230,0500000US06023,0500000US06107,0.10791155924158834,Humboldt County,Tulare County
231,0500000US06023,0500000US06111,0.1316107817038204,Humboldt County,Ventura County
232,0500000US06023,0500000US06113,0.20261356457001312,Humboldt County,Yolo County
233,0500000US06023,0500000US06115,0.16243343372534355,Humboldt County,Yuba County
234,0500000US06025,0500000US06001,0.33654397089014476,Imperial County,Alameda County
235,0500000US06025,0500000US06007,0.22971751297241563,Imperial County,Butte County
236,0500000US06025,0500000US06013,0.26187998409744134,Imperial County,Contra Costa County
237,0500000US06025,0500000US06017,0.23215823729098334,Imperial County,El Dorado County
238,0500000US06025,0500000US06019,0.1496952406704536,Imperial County,Fresno County
239,0500000US06025,0500000US06023,0.23829508262068594,Imperial County,Humboldt County
240,0500000US06025,0500000US06029,0.14632777330623176,Imperial County,Kern County
241,0500000US06025,0500000US06031,0.14631717197254202,Imperial County,Kings County
242,0500000US06025,0500000US06033,0.17258991965368603,Imperial County,Lake County
243,0500000US06025,0500000US06037,0.19881138256154487,Imperial County,Los Angeles County
244,0500000US06025,0500000US06039,0.1523430884319214,Imperial County,Madera County
245,0500000US06025,0500000US06041,0.1677336346342851,Imperial County,Marin County
246,0500000US06025,0500000US06045,0.18109883763850398,Imperial County,Mendocino County
247,0500000US06025,0500000US06047,0.1296893273374747,Imperial County,Merced County
248,0500000US06025,0500000US06053,0.1438630475111469,Imperial County,Monterey County
249,0500000US06025,0500000US06055,0.2102338166073124,Imperial County,Napa County
250,0500000US06025,0500000US06057,0.2435037820894981,Imperial County,Nevada County
251,0500000US06025,0500000US06059,0.23006633871668428,Imperial County,Orange County
252,0500000US06025,0500000US06061,0.24546360506111672,Imperial County,Placer County
253,0500000US06025,0500000US06065,0.12671874646899156,Imperial County,Riverside County
254,0500000US06025,0500000US06067,0.2667223344934553,Imperial County,Sacramento County
255,0500000US06025,0500000US06071,0.14228622609511554,Imperial County,San Bernardino County
256,0500000US06025,0500000US06073,0.22235456933670691,Imperial County,San Diego County
257,0500000US06025,0500000US06075,0.35890661001970847,Imperial County,San Francisco County
258,0500000US06025,0500000US06077,0.23571024435734605,Imperial County,San Joaquin County
259,0500000US06025,0500000US06079,0.19111241035196228,Imperial County,San Luis Obispo County
260,0500000US06025,0500000US06081,0.3069603102073384,Imperial County,San Mateo County
261,0500000US06025,0500000US06083,0.14186162190631038,Imperial County,Santa Barbara County
262,0500000US06025,0500000US06085,0.33420954505113953,Imperial County,Santa Clara County
263,0500000US06025,0500000US06087,0.17614386883981412,Imperial County,Santa Cruz County
264,0500000US06025,0500000US06089,0.2445120643252852,Imperial County,Shasta County
265,0500000US06025,0500000US06095,0.2774331420587032,Imperial County,Solano County
266,0500000US06025,0500000US06097,0.16968358030212694,Imperial County,Sonoma County
267,0500000US06025,0500000US06099,0.1768959644346929,Imperial County,Stanislaus County
268,0500000US06025,0500000US06101,0.22414043236360257,Imperial County,Sutter County
269,0500000US06025,0500000US06107,0.14442109966963823,Imperial County,Tulare County
270,0500000US06025,0500000US06111,0.1675193751462051,Imperial County,Ventura County
271,0500000US06025,0500000US06113,0.2155537405554429,Imperial County,Yolo County
272,0500000US06025,0500000US06115,0.1447736415575978,Imperial County,Yuba County
273,0500000US06029,0500000US06001,0.26111842286973175,Kern County,Alameda County
274,0500000US06029,0500000US06007,0.11732077849238866,Kern County,Butte County
275,0500000US06029,0500000US06013,0.15205965442920008,Kern County,Contra Costa County
276,0500000US06029,0500000US06017,0.14505628270441312,Kern County,El Dorado County
277,0500000US06029,0500000US06019,0.17380001024739805,Kern County,Fresno County
278,0500000US06029,0500000US06023,0.13825888372266365,Kern County,Humboldt County
279,0500000US06029,0500000US06025,0.14632777330623176,Kern County,Imperial County
280,0500000US06029,0500000US06031,0.03980883765103696,Kern County,Kings County
281,0500000US06029,0500000US06033,0.10575167098570189,Kern County,Lake County
282,0500000US06029,0500000US06037,0.17290710532861467,Kern County,Los Angeles County
283,0500000US06029,0500000US06039,0.07931989744538114,Kern County,Madera County
284,0500000US06029,0500000US06041,0.056660120606539494,Kern County,Marin County
285,0500000US06029,0500000US06045,0.1126345323319427,Kern County,Mendocino County
286,0500000US06029,0500000US06047,0.08576506524978253,Kern County,Merced County
287,0500000US06029,0500000US06053,0.07386014335886232,Kern County,Monterey County
288,0500000US06029,0500000US06055,0.10133318166684964,Kern County,Napa County
289,0500000US06029,0500000US06057,0.17467085450082268,Kern County,Nevada County
290,0500000US06029,0500000US06059,0.17878454039085212,Kern County,Orange County
291,0500000US06029,0500000US06061,0.13483879669504312,Kern County,Placer County
292,0500000US06029,0500000US06065,0.07967614230752136,Kern County,Riverside County
293,0500000US06029,0500000US06067,0.16493701382763737,Kern County,Sacramento County
294,0500000US06029,0500000US06071,0.10586829858329365,Kern County,San Bernardino County
295,0500000US06029,0500000US06073,0.10363056561449403,Kern County,San Diego County
296,0500000US06029,0500000US06075,0.27993362004297145,Kern County,San Francisco County
297,0500000US06029,0500000US06077,0.14574033851608512,Kern County,San Joaquin County
298,0500000US06029,0500000US06079,0.08375676195736842,Kern County,San Luis Obispo County
299,0500000US06029,0500000US06081,0.22873528044076416,Kern County,San Mateo County
300,0500000US06029,0500000US06083,0.0723014210904331,Kern County,Santa Barbara County
301,0500000US06029,0500000US06085,0.2720727995472916,Kern County,Santa Clara County
302,0500000US06029,0500000US06087,0.09397397624108496,Kern County,Santa Cruz County
303,0500000US06029,0500000US06089,0.14676844586384016,Kern County,Shasta County
304,0500000US06029,0500000US06095,0.19365354393590278,Kern County,Solano County
305,0500000US06029,0500000US06097,0.07983398661243707,Kern County,Sonoma County
306,0500000US06029,0500000US06099,0.06291875285303225,Kern County,Stanislaus County
307,0500000US06029,0500000US06101,0.13798441742484616,Kern County,Sutter County
308,0500000US06029,0500000US06107,0.07893188627307365,Kern County,Tulare County
309,0500000US06029,0500000US06111,0.08392960897499484,Kern County,Ventura County
310,0500000US06029,0500000US06113,0.13919578701290444,Kern County,Yolo County
311,0500000US06029,0500000US06115,0.06338891799604028,Kern County,Yuba County
312,0500000US06031,0500000US06001,0.2668623896606587,Kings County,Alameda County
313,0500000US06031,0500000US06007,0.1289490522320979,Kings County,Butte County
314,0500000US06031,0500000US06013,0.16094520228007664,Kings County,Contra Costa County
315,0500000US06031,0500000US06017,0.14651548571532763,Kings County,El Dorado County
316,0500000US06031,0500000US06019,0.18314375134570274,Kings County,Fresno County
317,0500000US06031,0500000US06023,0.15006820140459529,Kings County,Humboldt County
318,0500000US06031,0500000US06025,0.14631717197254202,Kings County,Imperial County
319,0500000US06031,0500000US06029,0.03980883765103696,Kings County,Kern County
320,0500000US06031,0500000US06033,0.11928945804451581,Kings County,Lake County
321,0500000US06031,0500000US06037,0.17949324289456373,Kings County,Los Angeles County
322,0500000US06031,0500000US06039,0.07511461720410327,Kings County,Madera County
323,0500000US06031,0500000US06041,0.07505168375498764,Kings County,Marin County
324,0500000US06031,0500000US06045,0.12374332568668958,Kings County,Mendocino County
325,0500000US06031,0500000US06047,0.10646103801417411,Kings County,Merced County
326,0500000US06031,0500000US06053,0.09930759890395374,Kings County,Monterey County
327,0500000US06031,0500000US06055,0.1161058955980145,Kings County,Napa County
328,0500000US06031,0500000US06057,0.17551161272917154,Kings County,Nevada County
329,0500000US06031,0500000US06059,0.19236074116350765,Kings County,Orange County
330,0500000US06031,0500000US06061,0.14722123708512888,Kings County,Placer County
331,0500000US06031,0500000US06065,0.09544484265752509,Kings County,Riverside County
332,0500000US06031,0500000US06067,0.17416751031435365,Kings County,Sacramento County
333,0500000US06031,0500000US06071,0.11537731933113626,Kings County,San Bernardino County
334,0500000US06031,0500000US06073,0.11886518190543639,Kings County,San Diego County
335,0500000US06031,0500000US06075,0.28693606721769094,Kings County,San Francisco County
336,0500000US06031,0500000US06077,0.15717989577399702,Kings County,San Joaquin County
337,0500000US06031,0500000US06079,0.09342735288693234,Kings County,San Luis Obispo County
338,0500000US06031,0500000US06081,0.24199241506921154,Kings County,San Mateo County
339,0500000US06031,0500000US06083,0.09826912880266103,Kings County,Santa Barbara County
340,0500000US06031,0500000US06085,0.28167058325371913,Kings County,Santa Clara County
341,0500000US06031,0500000US06087,0.10734077302702398,Kings County,Santa Cruz County
342,0500000US06031,0500000US06089,0.15322506568239666,Kings County,Shasta County
343,0500000US06031,0500000US06095,0.19986021042257737,Kings County,Solano County
344,0500000US06031,0500000US06097,0.10044188301707677,Kings County,Sonoma County
345,0500000US06031,0500000US06099,0.09168679011732934,Kings County,Stanislaus County
346,0500000US06031,0500000US06101,0.15383111962529922,Kings County,Sutter County
347,0500000US06031,0500000US06107,0.08582681340191321,Kings County,Tulare County
348,0500000US06031,0500000US06111,0.10439063166316682,Kings County,Ventura County
349,0500000US06031,0500000US06113,0.15651117258410563,Kings County,Yolo County
350,0500000US06031,0500000US06115,0.08679466336212767,Kings County,Yuba County
351,0500000US06033,0500000US06001,0.3429622847618464,Lake County,Alameda County
352,0500000US06033,0500000US06007,0.08886276710423353,Lake County,Butte County
353,0500000US06033,0500000US06013,0.2324905974259729,Lake County,Contra Costa County
354,0500000US06033,0500000US06017,0.09796792362968514,Lake County,El Dorado County
355,0500000US06033,0500000US06019,0.2495636632714493,Lake County,Fresno County
356,0500000US06033,0500000US06023,0.08085448009063706,Lake County,Humboldt County
357,0500000US06033,0500000US06025,0.17258991965368603,Lake County,Imperial County
358,0500000US06033,0500000US06029,0.10575167098570189,Lake County,Kern County
359,0500000US06033,0500000US06031,0.11928945804451581,Lake County,Kings County
360,0500000US06033,0500000US06037,0.26387883077842905,Lake County,Los Angeles County
361,0500000US06033,0500000US06039,0.056778669528099325,Lake County,Madera County
362,0500000US06033,0500000US06041,0.10477308159967168,Lake County,Marin County
363,0500000US06033,0500000US06045,0.026132336797445102,Lake County,Mendocino County
364,0500000US06033,0500000US06047,0.15060014706243952,Lake County,Merced County
365,0500000US06033,0500000US06053,0.12859475500303927,Lake County,Monterey County
366,0500000US06033,0500000US06055,0.10746816922042178,Lake County,Napa County
367,0500000US06033,0500000US06057,0.09570928246856482,Lake County,Nevada County
368,0500000US06033,0500000US06059,0.22961840533958866,Lake County,Orange County
369,0500000US06033,0500000US06061,0.11433565218863322,Lake County,Placer County
370,0500000US06033,0500000US06065,0.169508290279835,Lake County,Riverside County
